time,Pyro [uV],IR_S_u
2023-06-10 02:22:36-05:00,31,0.0
2023-06-10 02:22:42-05:00,31,0.0
2023-06-10 02:22:48-05:00,31,0.0
2023-06-10 02:22:54-05:00,31,0.0
2023-06-10 02:23:00-05:00,31,0.0
2023-06-10 02:23:06-05:00,31,0.0
2023-06-10 02:23:12-05:00,31,0.0
2023-06-10 02:23:18-05:00,31,0.0
2023-06-10 02:23:24-05:00,31,0.0
2023-06-10 02:23:30-05:00,31,0.0
2023-06-10 02:23:36-05:00,31,0.0
2023-06-10 02:23:42-05:00,31,0.0
2023-06-10 02:23:48-05:00,31,0.0
2023-06-10 02:23:54-05:00,31,0.0
2023-06-10 02:24:00-05:00,31,0.0
2023-06-10 02:24:06-05:00,31,0.0
2023-06-10 02:24:12-05:00,31,0.0
2023-06-10 02:24:18-05:00,31,0.0
2023-06-10 02:24:24-05:00,31,0.0
2023-06-10 02:24:30-05:00,31,0.0
2023-06-10 02:24:36-05:00,31,0.0
2023-06-10 02:24:42-05:00,31,0.0
2023-06-10 02:24:48-05:00,31,0.0
2023-06-10 02:24:54-05:00,31,0.0
2023-06-10 02:25:00-05:00,31,0.0
2023-06-10 02:25:06-05:00,31,0.0
2023-06-10 02:25:12-05:00,31,0.0
2023-06-10 02:25:18-05:00,31,0.0
2023-06-10 02:25:24-05:00,31,0.0
2023-06-10 02:25:30-05:00,31,0.0
2023-06-10 02:25:36-05:00,31,0.0
2023-06-10 02:25:42-05:00,31,0.0
2023-06-10 02:25:48-05:00,31,0.0
2023-06-10 02:25:54-05:00,31,0.0
2023-06-10 02:26:00-05:00,31,0.0
2023-06-10 02:26:06-05:00,31,0.0
2023-06-10 02:26:12-05:00,31,0.0
2023-06-10 02:26:18-05:00,31,0.0
2023-06-10 02:26:24-05:00,31,0.0
2023-06-10 02:26:30-05:00,31,0.0
2023-06-10 02:26:36-05:00,31,0.0
2023-06-10 02:26:42-05:00,31,0.0
2023-06-10 02:26:48-05:00,31,0.0
2023-06-10 02:26:54-05:00,31,0.0
2023-06-10 02:27:00-05:00,31,0.0
2023-06-10 02:27:06-05:00,31,0.0
2023-06-10 02:27:12-05:00,31,0.0
2023-06-10 02:27:18-05:00,31,0.0
2023-06-10 02:27:24-05:00,31,0.0
2023-06-10 02:27:30-05:00,31,0.0
2023-06-10 02:27:36-05:00,31,0.0
2023-06-10 02:27:42-05:00,31,0.0
2023-06-10 02:27:48-05:00,31,0.0
2023-06-10 02:27:54-05:00,31,0.0
2023-06-10 02:28:00-05:00,31,0.0
2023-06-10 02:28:06-05:00,31,0.0
2023-06-10 02:28:12-05:00,31,0.0
2023-06-10 02:28:18-05:00,31,0.0
2023-06-10 02:28:24-05:00,31,0.0
2023-06-10 02:28:30-05:00,31,0.0
2023-06-10 02:28:36-05:00,31,0.0
2023-06-10 02:28:42-05:00,31,0.0
2023-06-10 02:28:48-05:00,31,0.0
2023-06-10 02:28:54-05:00,31,0.0
2023-06-10 02:29:00-05:00,31,0.0
2023-06-10 02:29:06-05:00,31,0.0
2023-06-10 02:29:12-05:00,31,0.0
2023-06-10 02:29:18-05:00,31,0.0
2023-06-10 02:29:24-05:00,31,0.0
2023-06-10 02:29:30-05:00,31,0.0
2023-06-10 02:29:36-05:00,31,0.0
2023-06-10 02:29:42-05:00,31,0.0
2023-06-10 02:29:48-05:00,31,0.0
2023-06-10 02:29:54-05:00,31,0.0
2023-06-10 02:30:00-05:00,31,0.0
2023-06-10 02:30:06-05:00,31,0.0
2023-06-10 02:30:12-05:00,31,0.0
2023-06-10 02:30:18-05:00,31,0.0
2023-06-10 02:30:24-05:00,31,0.0
2023-06-10 02:30:30-05:00,31,0.0
2023-06-10 02:30:36-05:00,31,0.0
2023-06-10 02:30:42-05:00,31,0.0
2023-06-10 02:30:48-05:00,31,0.0
2023-06-10 02:30:54-05:00,31,0.0
2023-06-10 02:31:00-05:00,31,0.0
2023-06-10 02:31:06-05:00,31,0.0
2023-06-10 02:31:12-05:00,31,0.0
2023-06-10 02:31:18-05:00,31,0.0
2023-06-10 02:31:24-05:00,31,0.0
2023-06-10 02:31:30-05:00,31,0.0
2023-06-10 02:31:36-05:00,31,0.0
2023-06-10 02:31:42-05:00,31,0.0
2023-06-10 02:31:48-05:00,31,0.0
2023-06-10 02:31:54-05:00,31,0.0
2023-06-10 02:32:00-05:00,31,0.0
2023-06-10 02:32:06-05:00,31,0.0
2023-06-10 02:32:12-05:00,31,0.0
2023-06-10 02:32:18-05:00,31,0.0
2023-06-10 02:32:24-05:00,31,0.0
2023-06-10 02:32:30-05:00,31,0.0
2023-06-10 02:32:36-05:00,31,0.0
2023-06-10 02:32:42-05:00,31,0.0
2023-06-10 02:32:48-05:00,31,0.0
2023-06-10 02:32:54-05:00,31,0.0
2023-06-10 02:33:00-05:00,31,0.0
2023-06-10 02:33:06-05:00,31,0.0
2023-06-10 02:33:12-05:00,31,0.0
2023-06-10 02:33:18-05:00,31,0.0
2023-06-10 02:33:24-05:00,31,0.0
2023-06-10 02:33:30-05:00,31,0.0
2023-06-10 02:33:36-05:00,31,0.0
2023-06-10 02:33:42-05:00,31,0.0
2023-06-10 02:33:48-05:00,31,0.0
2023-06-10 02:33:54-05:00,31,0.0
2023-06-10 02:34:00-05:00,31,0.0
2023-06-10 02:34:06-05:00,31,0.0
2023-06-10 02:34:12-05:00,31,0.0
2023-06-10 02:34:18-05:00,31,0.0
2023-06-10 02:34:24-05:00,31,0.0
2023-06-10 02:34:30-05:00,31,0.0
2023-06-10 02:34:36-05:00,31,0.0
2023-06-10 02:34:42-05:00,31,0.0
2023-06-10 02:34:48-05:00,31,0.0
2023-06-10 02:34:54-05:00,31,0.0
2023-06-10 02:35:00-05:00,31,0.0
2023-06-10 02:35:06-05:00,31,0.0
2023-06-10 02:35:12-05:00,31,0.0
2023-06-10 02:35:18-05:00,31,0.0
2023-06-10 02:35:24-05:00,31,0.0
2023-06-10 02:35:30-05:00,31,0.0
2023-06-10 02:35:36-05:00,31,0.0
2023-06-10 02:35:42-05:00,31,0.0
2023-06-10 02:35:48-05:00,31,0.0
2023-06-10 02:35:54-05:00,31,0.0
2023-06-10 02:36:00-05:00,31,0.0
2023-06-10 02:36:06-05:00,31,0.0
2023-06-10 02:36:12-05:00,31,0.0
2023-06-10 02:36:18-05:00,31,0.0
2023-06-10 02:36:24-05:00,31,0.0
2023-06-10 02:36:30-05:00,31,0.0
2023-06-10 02:36:36-05:00,31,0.0
2023-06-10 02:36:42-05:00,31,0.0
2023-06-10 02:36:48-05:00,31,0.0
2023-06-10 02:36:54-05:00,31,0.0
2023-06-10 02:37:00-05:00,31,0.0
2023-06-10 02:37:06-05:00,31,0.0
2023-06-10 02:37:12-05:00,31,0.0
2023-06-10 02:37:18-05:00,31,0.0
2023-06-10 02:37:24-05:00,31,0.0
2023-06-10 02:37:30-05:00,31,0.0
2023-06-10 02:37:36-05:00,31,0.0
2023-06-10 02:37:42-05:00,31,0.0
2023-06-10 02:37:48-05:00,31,0.0
2023-06-10 02:37:54-05:00,31,0.0
2023-06-10 02:38:00-05:00,31,0.0
2023-06-10 02:38:06-05:00,31,0.0
2023-06-10 02:38:12-05:00,31,0.0
2023-06-10 02:38:18-05:00,31,0.0
2023-06-10 02:38:24-05:00,31,0.0
2023-06-10 02:38:30-05:00,31,0.0
2023-06-10 02:38:36-05:00,31,0.0
2023-06-10 02:38:42-05:00,31,0.0
2023-06-10 02:38:48-05:00,31,0.0
2023-06-10 02:38:54-05:00,31,0.0
2023-06-10 02:39:00-05:00,31,0.0
2023-06-10 02:39:06-05:00,31,0.0
2023-06-10 02:39:12-05:00,31,0.0
2023-06-10 02:39:18-05:00,31,0.0
2023-06-10 02:39:24-05:00,31,0.0
2023-06-10 02:39:30-05:00,31,0.0
2023-06-10 02:39:36-05:00,31,0.0
2023-06-10 02:39:42-05:00,31,0.0
2023-06-10 02:39:48-05:00,31,0.0
2023-06-10 02:39:54-05:00,31,0.0
2023-06-10 02:40:00-05:00,31,0.0
2023-06-10 02:40:06-05:00,31,0.0
2023-06-10 02:40:12-05:00,31,0.0
2023-06-10 02:40:18-05:00,31,0.0
2023-06-10 02:40:24-05:00,31,0.0
2023-06-10 02:40:30-05:00,31,0.0
2023-06-10 02:40:36-05:00,31,0.0
2023-06-10 02:40:42-05:00,31,0.0
2023-06-10 02:40:48-05:00,31,0.0
2023-06-10 02:40:54-05:00,31,0.0
2023-06-10 02:41:00-05:00,31,0.0
2023-06-10 02:41:06-05:00,31,0.0
2023-06-10 02:41:12-05:00,31,0.0
2023-06-10 02:41:18-05:00,31,0.0
2023-06-10 02:41:24-05:00,31,0.0
2023-06-10 02:41:30-05:00,31,0.0
2023-06-10 02:41:36-05:00,31,0.0
2023-06-10 02:41:42-05:00,31,0.0
2023-06-10 02:41:48-05:00,31,0.0
2023-06-10 02:41:54-05:00,31,0.0
2023-06-10 02:42:00-05:00,31,0.0
2023-06-10 02:42:06-05:00,31,0.0
2023-06-10 02:42:12-05:00,31,0.0
2023-06-10 02:42:18-05:00,31,0.0
2023-06-10 02:42:24-05:00,31,0.0
2023-06-10 02:42:30-05:00,31,0.0
2023-06-10 02:42:36-05:00,31,0.0
2023-06-10 02:42:42-05:00,31,0.0
2023-06-10 02:42:48-05:00,31,0.0
2023-06-10 02:42:54-05:00,31,0.0
2023-06-10 02:43:00-05:00,31,0.0
2023-06-10 02:43:06-05:00,31,0.0
2023-06-10 02:43:12-05:00,31,0.0
2023-06-10 02:43:18-05:00,31,0.0
2023-06-10 02:43:24-05:00,31,0.0
2023-06-10 02:43:30-05:00,31,0.0
2023-06-10 02:43:36-05:00,31,0.0
2023-06-10 02:43:42-05:00,31,0.0
2023-06-10 02:43:48-05:00,31,0.0
2023-06-10 02:43:54-05:00,31,0.0
2023-06-10 02:44:00-05:00,31,0.0
2023-06-10 02:44:06-05:00,31,0.0
2023-06-10 02:44:12-05:00,31,0.0
2023-06-10 02:44:18-05:00,31,0.0
2023-06-10 02:44:24-05:00,31,0.0
2023-06-10 02:44:30-05:00,31,0.0
2023-06-10 02:44:36-05:00,31,0.0
2023-06-10 02:44:42-05:00,31,0.0
2023-06-10 02:44:48-05:00,31,0.0
2023-06-10 02:44:54-05:00,31,0.0
2023-06-10 02:45:00-05:00,31,0.0
2023-06-10 02:45:06-05:00,31,0.0
2023-06-10 02:45:12-05:00,31,0.0
2023-06-10 02:45:18-05:00,31,0.0
2023-06-10 02:45:24-05:00,31,0.0
2023-06-10 02:45:30-05:00,31,0.0
2023-06-10 02:45:36-05:00,31,0.0
2023-06-10 02:45:42-05:00,31,0.0
2023-06-10 02:45:48-05:00,31,0.0
2023-06-10 02:45:54-05:00,31,0.0
2023-06-10 02:46:00-05:00,31,0.0
2023-06-10 02:46:06-05:00,31,0.0
2023-06-10 02:46:12-05:00,31,0.0
2023-06-10 02:46:18-05:00,31,0.0
2023-06-10 02:46:24-05:00,31,0.0
2023-06-10 02:46:30-05:00,31,0.0
2023-06-10 02:46:36-05:00,31,0.0
2023-06-10 02:46:42-05:00,31,0.0
2023-06-10 02:46:48-05:00,31,0.0
2023-06-10 02:46:54-05:00,31,0.0
2023-06-10 02:47:00-05:00,31,0.0
2023-06-10 02:47:06-05:00,31,0.0
2023-06-10 02:47:12-05:00,31,0.0
2023-06-10 02:47:18-05:00,31,0.0
2023-06-10 02:47:24-05:00,31,0.0
2023-06-10 02:47:30-05:00,31,0.0
2023-06-10 02:47:36-05:00,31,0.0
2023-06-10 02:47:42-05:00,31,0.0
2023-06-10 02:47:48-05:00,31,0.0
2023-06-10 02:47:54-05:00,31,0.0
2023-06-10 02:48:00-05:00,31,0.0
2023-06-10 02:48:06-05:00,31,0.0
2023-06-10 02:48:12-05:00,31,0.0
2023-06-10 02:48:18-05:00,31,0.0
2023-06-10 02:48:24-05:00,31,0.0
2023-06-10 02:48:30-05:00,31,0.0
2023-06-10 02:48:36-05:00,31,0.0
2023-06-10 02:48:42-05:00,31,0.0
2023-06-10 02:48:48-05:00,31,0.0
2023-06-10 02:48:54-05:00,31,0.0
2023-06-10 02:49:00-05:00,31,0.0
2023-06-10 02:49:06-05:00,31,0.0
2023-06-10 02:49:12-05:00,31,0.0
2023-06-10 02:49:18-05:00,31,0.0
2023-06-10 02:49:24-05:00,31,0.0
2023-06-10 02:49:30-05:00,31,0.0
2023-06-10 02:49:36-05:00,31,0.0
2023-06-10 02:49:42-05:00,31,0.0
2023-06-10 02:49:48-05:00,31,0.0
2023-06-10 02:49:54-05:00,31,0.0
2023-06-10 02:50:00-05:00,31,0.0
2023-06-10 02:50:06-05:00,31,0.0
2023-06-10 02:50:12-05:00,31,0.0
2023-06-10 02:50:18-05:00,31,0.0
2023-06-10 02:50:24-05:00,31,0.0
2023-06-10 02:50:30-05:00,31,0.0
2023-06-10 02:50:36-05:00,31,0.0
2023-06-10 02:50:42-05:00,31,0.0
2023-06-10 02:50:48-05:00,31,0.0
2023-06-10 02:50:54-05:00,31,0.0
2023-06-10 02:51:00-05:00,31,0.0
2023-06-10 02:51:06-05:00,31,0.0
2023-06-10 02:51:12-05:00,31,0.0
2023-06-10 02:51:18-05:00,31,0.0
2023-06-10 02:51:24-05:00,31,0.0
2023-06-10 02:51:30-05:00,31,0.0
2023-06-10 02:51:36-05:00,31,0.0
2023-06-10 02:51:42-05:00,31,0.0
2023-06-10 02:51:48-05:00,31,0.0
2023-06-10 02:51:54-05:00,31,0.0
2023-06-10 02:52:00-05:00,31,0.0
2023-06-10 02:52:06-05:00,31,0.0
2023-06-10 02:52:12-05:00,31,0.0
2023-06-10 02:52:18-05:00,31,0.0
2023-06-10 02:52:24-05:00,31,0.0
2023-06-10 02:52:30-05:00,31,0.0
2023-06-10 02:52:36-05:00,31,0.0
2023-06-10 02:52:42-05:00,31,0.0
2023-06-10 02:52:48-05:00,31,0.0
2023-06-10 02:52:54-05:00,31,0.0
2023-06-10 02:53:00-05:00,31,0.0
2023-06-10 02:53:06-05:00,31,0.0
2023-06-10 02:53:12-05:00,31,0.0
2023-06-10 02:53:18-05:00,31,0.0
2023-06-10 02:53:24-05:00,31,0.0
2023-06-10 02:53:30-05:00,31,0.0
2023-06-10 02:53:36-05:00,31,0.0
2023-06-10 02:53:42-05:00,31,0.0
2023-06-10 02:53:48-05:00,31,0.0
2023-06-10 02:53:54-05:00,31,0.0
2023-06-10 02:54:00-05:00,31,0.0
2023-06-10 02:54:06-05:00,31,0.0
2023-06-10 02:54:12-05:00,31,0.0
2023-06-10 02:54:18-05:00,31,0.0
2023-06-10 02:54:24-05:00,31,0.0
2023-06-10 02:54:30-05:00,31,0.0
2023-06-10 02:54:36-05:00,31,0.0
2023-06-10 02:54:42-05:00,31,0.0
2023-06-10 02:54:48-05:00,31,0.0
2023-06-10 02:54:54-05:00,31,0.0
2023-06-10 02:55:00-05:00,31,0.0
2023-06-10 02:55:06-05:00,31,0.0
2023-06-10 02:55:12-05:00,31,0.0
2023-06-10 02:55:18-05:00,31,0.0
2023-06-10 02:55:24-05:00,31,0.0
2023-06-10 02:55:30-05:00,31,0.0
2023-06-10 02:55:36-05:00,31,0.0
2023-06-10 02:55:42-05:00,31,0.0
2023-06-10 02:55:48-05:00,31,0.0
2023-06-10 02:55:54-05:00,31,0.0
2023-06-10 02:56:00-05:00,31,0.0
2023-06-10 02:56:06-05:00,31,0.0
2023-06-10 02:56:12-05:00,31,0.0
2023-06-10 02:56:18-05:00,31,0.0
2023-06-10 02:56:24-05:00,31,0.0
2023-06-10 02:56:30-05:00,31,0.0
2023-06-10 02:56:36-05:00,31,0.0
2023-06-10 02:56:42-05:00,31,0.0
2023-06-10 02:56:48-05:00,31,0.0
2023-06-10 02:56:54-05:00,31,0.0
2023-06-10 02:57:00-05:00,31,0.0
2023-06-10 02:57:06-05:00,31,0.0
2023-06-10 02:57:12-05:00,31,0.0
2023-06-10 02:57:18-05:00,31,0.0
2023-06-10 02:57:24-05:00,31,0.0
2023-06-10 02:57:30-05:00,31,0.0
2023-06-10 02:57:36-05:00,31,0.0
2023-06-10 02:57:42-05:00,31,0.0
2023-06-10 02:57:48-05:00,31,0.0
2023-06-10 02:57:54-05:00,31,0.0
2023-06-10 02:58:00-05:00,31,0.0
2023-06-10 02:58:06-05:00,31,0.0
2023-06-10 02:58:12-05:00,31,0.0
2023-06-10 02:58:18-05:00,31,0.0
2023-06-10 02:58:24-05:00,31,0.0
2023-06-10 02:58:30-05:00,31,0.0
2023-06-10 02:58:36-05:00,31,0.0
2023-06-10 02:58:42-05:00,31,0.0
2023-06-10 02:58:48-05:00,31,0.0
2023-06-10 02:58:54-05:00,31,0.0
2023-06-10 02:59:00-05:00,31,0.0
2023-06-10 02:59:06-05:00,31,0.0
2023-06-10 02:59:12-05:00,31,0.0
2023-06-10 02:59:18-05:00,31,0.0
2023-06-10 02:59:24-05:00,31,0.0
2023-06-10 02:59:30-05:00,31,0.0
2023-06-10 02:59:36-05:00,31,0.0
2023-06-10 02:59:42-05:00,31,0.0
2023-06-10 02:59:48-05:00,31,0.0
2023-06-10 02:59:54-05:00,31,0.0
2023-06-10 03:00:00-05:00,31,0.0
2023-06-10 03:00:06-05:00,31,0.0
2023-06-10 03:00:12-05:00,31,0.0
2023-06-10 03:00:18-05:00,31,0.0
2023-06-10 03:00:24-05:00,31,0.0
2023-06-10 03:00:30-05:00,31,0.0
2023-06-10 03:00:36-05:00,31,0.0
2023-06-10 03:00:42-05:00,31,0.0
2023-06-10 03:00:48-05:00,31,0.0
2023-06-10 03:00:54-05:00,31,0.0
2023-06-10 03:01:00-05:00,31,0.0
2023-06-10 03:01:06-05:00,31,0.0
2023-06-10 03:01:12-05:00,31,0.0
2023-06-10 03:01:18-05:00,31,0.0
2023-06-10 03:01:24-05:00,31,0.0
2023-06-10 03:01:30-05:00,31,0.0
2023-06-10 03:01:36-05:00,31,0.0
2023-06-10 03:01:42-05:00,31,0.0
2023-06-10 03:01:48-05:00,31,0.0
2023-06-10 03:01:54-05:00,31,0.0
2023-06-10 03:02:00-05:00,16,0.0
2023-06-10 03:02:06-05:00,31,0.0
2023-06-10 03:02:12-05:00,31,0.0
2023-06-10 03:02:18-05:00,31,0.0
2023-06-10 03:02:24-05:00,31,0.0
2023-06-10 03:02:30-05:00,31,0.0
2023-06-10 03:02:36-05:00,31,0.0
2023-06-10 03:02:42-05:00,31,0.0
2023-06-10 03:02:48-05:00,16,0.0
2023-06-10 03:02:54-05:00,16,0.0
2023-06-10 03:03:00-05:00,31,0.0
2023-06-10 03:03:06-05:00,16,0.0
2023-06-10 03:03:12-05:00,16,0.0
2023-06-10 03:03:18-05:00,31,0.0
2023-06-10 03:03:24-05:00,31,0.0
2023-06-10 03:03:30-05:00,16,0.0
2023-06-10 03:03:36-05:00,31,0.0
2023-06-10 03:03:42-05:00,31,0.0
2023-06-10 03:03:48-05:00,16,0.0
2023-06-10 03:03:54-05:00,16,0.0
2023-06-10 03:04:00-05:00,31,0.0
2023-06-10 03:04:06-05:00,16,0.0
2023-06-10 03:04:12-05:00,16,0.0
2023-06-10 03:04:18-05:00,16,0.0
2023-06-10 03:04:24-05:00,16,0.0
2023-06-10 03:04:30-05:00,16,0.0
2023-06-10 03:04:36-05:00,31,0.0
2023-06-10 03:04:42-05:00,16,0.0
2023-06-10 03:04:48-05:00,16,0.0
2023-06-10 03:04:54-05:00,16,0.0
2023-06-10 03:05:00-05:00,16,0.0
2023-06-10 03:05:06-05:00,16,0.0
2023-06-10 03:05:12-05:00,16,0.0
2023-06-10 03:05:18-05:00,16,0.0
2023-06-10 03:05:24-05:00,16,0.0
2023-06-10 03:05:30-05:00,16,0.0
2023-06-10 03:05:36-05:00,16,0.0
2023-06-10 03:05:42-05:00,31,0.0
2023-06-10 03:05:48-05:00,31,0.0
2023-06-10 03:05:54-05:00,16,0.0
2023-06-10 03:06:00-05:00,16,0.0
2023-06-10 03:06:06-05:00,16,0.0
2023-06-10 03:06:12-05:00,16,0.0
2023-06-10 03:06:18-05:00,16,0.0
2023-06-10 03:06:24-05:00,16,0.0
2023-06-10 03:06:30-05:00,16,0.0
2023-06-10 03:06:36-05:00,31,0.0
2023-06-10 03:06:42-05:00,16,0.0
2023-06-10 03:06:48-05:00,16,0.0
2023-06-10 03:06:54-05:00,16,0.0
2023-06-10 03:07:00-05:00,16,0.0
2023-06-10 03:07:06-05:00,16,0.0
2023-06-10 03:07:12-05:00,16,0.0
2023-06-10 03:07:18-05:00,16,0.0
2023-06-10 03:07:24-05:00,16,0.0
2023-06-10 03:07:30-05:00,16,0.0
2023-06-10 03:07:36-05:00,16,0.0
2023-06-10 03:07:42-05:00,16,0.0
2023-06-10 03:07:48-05:00,16,0.0
2023-06-10 03:07:54-05:00,16,0.0
2023-06-10 03:08:00-05:00,16,0.0
2023-06-10 03:08:06-05:00,16,0.0
2023-06-10 03:08:12-05:00,16,0.0
2023-06-10 03:08:18-05:00,16,0.0
2023-06-10 03:08:24-05:00,16,0.0
2023-06-10 03:08:30-05:00,16,0.0
2023-06-10 03:08:36-05:00,16,0.0
2023-06-10 03:08:42-05:00,16,0.0
2023-06-10 03:08:48-05:00,16,0.0
2023-06-10 03:08:54-05:00,16,0.0
2023-06-10 03:09:00-05:00,16,0.0
2023-06-10 03:09:06-05:00,16,0.0
2023-06-10 03:09:12-05:00,16,0.0
2023-06-10 03:09:18-05:00,16,0.0
2023-06-10 03:09:24-05:00,16,0.0
2023-06-10 03:09:30-05:00,16,0.0
2023-06-10 03:09:36-05:00,16,0.0
2023-06-10 03:09:42-05:00,16,0.0
2023-06-10 03:09:48-05:00,16,0.0
2023-06-10 03:09:54-05:00,16,0.0
2023-06-10 03:10:00-05:00,16,0.0
2023-06-10 03:10:06-05:00,16,0.0
2023-06-10 03:10:12-05:00,16,0.0
2023-06-10 03:10:18-05:00,16,0.0
2023-06-10 03:10:24-05:00,16,0.0
2023-06-10 03:10:30-05:00,16,0.0
2023-06-10 03:10:36-05:00,16,0.0
2023-06-10 03:10:42-05:00,16,0.0
2023-06-10 03:10:48-05:00,16,0.0
2023-06-10 03:10:54-05:00,16,0.0
2023-06-10 03:11:00-05:00,16,0.0
2023-06-10 03:11:06-05:00,16,0.0
2023-06-10 03:11:12-05:00,16,0.0
2023-06-10 03:11:18-05:00,16,0.0
2023-06-10 03:11:24-05:00,16,0.0
2023-06-10 03:11:30-05:00,16,0.0
2023-06-10 03:11:36-05:00,16,0.0
2023-06-10 03:11:42-05:00,16,0.0
2023-06-10 03:11:48-05:00,16,0.0
2023-06-10 03:11:54-05:00,16,0.0
2023-06-10 03:12:00-05:00,16,0.0
2023-06-10 03:12:06-05:00,16,0.0
2023-06-10 03:12:12-05:00,16,0.0
2023-06-10 03:12:18-05:00,16,0.0
2023-06-10 03:12:24-05:00,16,0.0
2023-06-10 03:12:30-05:00,16,0.0
2023-06-10 03:12:36-05:00,16,0.0
2023-06-10 03:12:42-05:00,16,0.0
2023-06-10 03:12:48-05:00,16,0.0
2023-06-10 03:12:54-05:00,16,0.0
2023-06-10 03:13:00-05:00,16,0.0
2023-06-10 03:13:06-05:00,16,0.0
2023-06-10 03:13:12-05:00,16,0.0
2023-06-10 03:13:18-05:00,16,0.0
2023-06-10 03:13:24-05:00,16,0.0
2023-06-10 03:13:30-05:00,16,0.0
2023-06-10 03:13:36-05:00,16,0.0
2023-06-10 03:13:42-05:00,16,0.0
2023-06-10 03:13:48-05:00,16,0.0
2023-06-10 03:13:54-05:00,16,0.0
2023-06-10 03:14:00-05:00,16,0.0
2023-06-10 03:14:06-05:00,16,0.0
2023-06-10 03:14:12-05:00,16,0.0
2023-06-10 03:14:18-05:00,16,0.0
2023-06-10 03:14:24-05:00,16,0.0
2023-06-10 03:14:30-05:00,16,0.0
2023-06-10 03:14:36-05:00,16,0.0
2023-06-10 03:14:42-05:00,16,0.0
2023-06-10 03:14:48-05:00,16,0.0
2023-06-10 03:14:54-05:00,16,0.0
2023-06-10 03:15:00-05:00,16,0.0
2023-06-10 03:15:06-05:00,16,0.0
2023-06-10 03:15:12-05:00,16,0.0
2023-06-10 03:15:18-05:00,16,0.0
2023-06-10 03:15:24-05:00,16,0.0
2023-06-10 03:15:30-05:00,16,0.0
2023-06-10 03:15:36-05:00,16,0.0
2023-06-10 03:15:42-05:00,16,0.0
2023-06-10 03:15:48-05:00,16,0.0
2023-06-10 03:15:54-05:00,16,0.0
2023-06-10 03:16:00-05:00,16,0.0
2023-06-10 03:16:06-05:00,16,0.0
2023-06-10 03:16:12-05:00,16,0.0
2023-06-10 03:16:18-05:00,16,0.0
2023-06-10 03:16:24-05:00,16,0.0
2023-06-10 03:16:30-05:00,16,0.0
2023-06-10 03:16:36-05:00,16,0.0
2023-06-10 03:16:42-05:00,16,0.0
2023-06-10 03:16:48-05:00,16,0.0
2023-06-10 03:16:54-05:00,16,0.0
2023-06-10 03:17:00-05:00,16,0.0
2023-06-10 03:17:06-05:00,0,0.0
2023-06-10 03:17:12-05:00,16,0.0
2023-06-10 03:17:18-05:00,16,0.0
2023-06-10 03:17:24-05:00,16,0.0
2023-06-10 03:17:30-05:00,0,0.0
2023-06-10 03:17:36-05:00,16,0.0
2023-06-10 03:17:42-05:00,16,0.0
2023-06-10 03:17:48-05:00,16,0.0
2023-06-10 03:17:54-05:00,16,0.0
2023-06-10 03:18:00-05:00,16,0.0
2023-06-10 03:18:06-05:00,0,0.0
2023-06-10 03:18:12-05:00,16,0.0
2023-06-10 03:18:18-05:00,16,0.0
2023-06-10 03:18:24-05:00,0,0.0
2023-06-10 03:18:30-05:00,16,0.0
2023-06-10 03:18:36-05:00,16,0.0
2023-06-10 03:18:42-05:00,0,0.0
2023-06-10 03:18:48-05:00,16,0.0
2023-06-10 03:18:54-05:00,16,0.0
2023-06-10 03:19:00-05:00,16,0.0
2023-06-10 03:19:06-05:00,16,0.0
2023-06-10 03:19:12-05:00,16,0.0
2023-06-10 03:19:18-05:00,16,0.0
2023-06-10 03:19:24-05:00,16,0.0
2023-06-10 03:19:30-05:00,16,0.0
2023-06-10 03:19:36-05:00,16,0.0
2023-06-10 03:19:42-05:00,16,0.0
2023-06-10 03:19:48-05:00,16,0.0
2023-06-10 03:19:54-05:00,16,0.0
2023-06-10 03:20:00-05:00,16,0.0
2023-06-10 03:20:06-05:00,16,0.0
2023-06-10 03:20:12-05:00,16,0.0
2023-06-10 03:20:18-05:00,16,0.0
2023-06-10 03:20:24-05:00,16,0.0
2023-06-10 03:20:30-05:00,16,0.0
2023-06-10 03:20:36-05:00,16,0.0
2023-06-10 03:20:42-05:00,16,0.0
2023-06-10 03:20:48-05:00,16,0.0
2023-06-10 03:20:54-05:00,16,0.0
2023-06-10 03:21:00-05:00,16,0.0
2023-06-10 03:21:06-05:00,16,0.0
2023-06-10 03:21:12-05:00,16,0.0
2023-06-10 03:21:18-05:00,16,0.0
2023-06-10 03:21:24-05:00,16,0.0
2023-06-10 03:21:30-05:00,16,0.0
2023-06-10 03:21:36-05:00,16,0.0
2023-06-10 03:21:42-05:00,16,0.0
2023-06-10 03:21:48-05:00,16,0.0
2023-06-10 03:21:54-05:00,16,0.0
2023-06-10 03:22:00-05:00,16,0.0
2023-06-10 03:22:06-05:00,16,0.0
2023-06-10 03:22:12-05:00,16,0.0
2023-06-10 03:22:18-05:00,16,0.0
2023-06-10 03:22:24-05:00,16,0.0
2023-06-10 03:22:30-05:00,16,0.0
2023-06-10 03:22:36-05:00,16,0.0
2023-06-10 03:22:42-05:00,16,0.0
2023-06-10 03:22:48-05:00,16,0.0
2023-06-10 03:22:54-05:00,16,0.0
2023-06-10 03:23:00-05:00,16,0.0
2023-06-10 03:23:06-05:00,16,0.0
2023-06-10 03:23:12-05:00,0,0.0
